group,metric,count,mean,std,min,max
ice__20dogs,fit-avg,20,0.06932333333333333,0.020381756821017935,0.05576666666666666,0.14116666666666666
ice__20dogs,fit-max,20,0.1913333333333333,0.045245012002552404,0.13999999999999999,0.32666666666666666
ice__20dogs,fit-min,20,0.0,0.0,0.0,0.0
ice__20dogs,fit-std,20,0.041932513864834535,0.008653923508245849,0.033703544159166536,0.07269934280613852
ice__20dogs,gen,20,100.0,0.0,100.0,100.0
ice__20dogs,mrph-avg,20,0.5971747556290196,0.10364513035776209,0.39143340650188085,0.7413098490142445
ice__20dogs,mrph-max,20,0.8298426052665002,0.10107101941190842,0.6039345753529657,0.9486511818154301
ice__20dogs,mrph-min,20,0.2938571913925558,0.10923385674662738,0.09444444444444444,0.5000617537361317
ice__20dogs,mrph-std,20,0.11205706411629002,0.013330923904142653,0.08244811944570794,0.14127239766955868
ice__20dogs,pen-avg,20,0.20708458631715362,0.09352979491119097,0.08964749390675107,0.42033604095828964
ice__20dogs,pen-max,20,0.4700792876322287,0.09528901732471128,0.16939329293138336,0.5663993270694471
ice__20dogs,pen-min,20,0.1461407065631713,0.091817213407163,0.04274577857417337,0.35409371141902873
ice__20dogs,pen-std,20,0.04574698967577776,0.015297336875924262,0.020050695967591882,0.07560745883307925
ice__20dogs,shp-avg,20,0.4012446094301209,0.03028670191823266,0.32964838635398275,0.44112719418023033
ice__20dogs,shp-max,20,0.46871675127069823,0.03371277107280555,0.3821099807083801,0.5251884927096692
ice__20dogs,shp-min,20,0.32829126892247457,0.022606216144902793,0.2821579404300334,0.36998087983063277
ice__20dogs,shp-std,20,0.02499256106960835,0.001976849035406583,0.02003277905966512,0.028462743320573598
ice_mud_high__15dogs,cap-avg,20,0.06058888888888888,0.012229952101094335,0.04844444444444443,0.10355555555555554
ice_mud_high__15dogs,cap-max,20,0.19444444444444445,0.04324777879117458,0.11111111111111112,0.3333333333333333
ice_mud_high__15dogs,cap-min,20,0.0,0.0,0.0,0.0
ice_mud_high__15dogs,cap-std,20,0.04123918696352575,0.005835487586953773,0.03169219244117382,0.06128017019606962
ice_mud_high__15dogs,dog-avg,20,0.4945365504601199,0.1539640917166236,0.2725156881791673,0.735155077586501
ice_mud_high__15dogs,dog-max,20,0.786894438200725,0.04410074390210275,0.6289829826318891,0.828428457997334
ice_mud_high__15dogs,dog-min,20,0.3769514853513269,0.15489031447722557,0.14987072608820842,0.65677043260527
